id,name,og_description
4187757,Rompecabezas Ositos de Peluche 500 Piezas,"Deleita tus sentidos con el Rompecabezas Ositos de Peluche de 500 piezas. Este adorable puzzle presenta una tierna imagen que hará que tu corazón se derrita. Una vez montado, tendrá un tamaño de 34 x 48 cm, perfecto para enmarcar y decorar cualquier espacio. Ideal para desarrollar tu concentración y creatividad mientras disfrutas de una experiencia divertida. ¡Perfecto para los amantes de los puzzles y los ositos! Incluye 500 piezas. Ancho aproximado: 13""."
4187756,Rompecabezas Gatos y Pajaros 500 Piezas,"Sumérgete en una escena encantadora con el rompecabezas Gatos y Pájaros de 500 piezas, ideal para los amantes de los animales y el arte. Con un tamaño final de 34 x 48 cm, este puzzle combina ternura y desafío en una imagen llena de color y simpatía. Incluye 500 piezas. Ancho aproximado: 13""."
4187746,"Rompecabezas El Jardín de la Vida, Frida Kahlo 1000 Piezas","Sumérgete en el universo artístico de Frida Kahlo con este rompecabezas de 1000 piezas, que representa su icónica obra ""El Jardín de la Vida"". Una vez montado, el puzzle mide aproximadamente 48 x 68 cm.Este rompecabezas forma parte de la destacada colección de Educa, reconocida por su calidad y compromiso ambiental. Ideal para mayores de 14 años, estimula la creatividad, la memoria visual y la concentración mientras celebras el legado de una de las artistas más influyentes de México. Incluye 1000 piezas. Ancho aproximado: 18""."
4187744,"Rompecabezas El Cairo, Egipto 1000 Piezas","Descubre la magia del Medio Oriente con este rompecabezas de 1000 piezas que retrata una vista espectacular de El Cairo, Egipto. Una vez armado, mide 68 x 48 cm y es ideal para decorar cualquier espacio.Fabricado con cartón reciclado y tintas vegetales, este puzzle estimula la creatividad, la memoria visual y la motricidad fina. Recomendado para mayores de 14 años, forma parte de la prestigiosa colección Educa, sinónimo de calidad desde 1967. Incluye 1000 piezas. Ancho aproximado: 18""."
4187743,Rompecabezas Los Girasoles y Terraza 1000 Piezas,"Disfruta de dos icónicas obras del arte con este pack de 2 rompecabezas de 1000 piezas cada uno, que incluye Los Girasoles y Terraza de Café por la Noche. Una vez armados, cada puzzle mide 68 x 48 cm, ofreciendo una experiencia envolvente y decorativa.Forman parte de la Serie Art Collection de Educa, con materiales de alta calidad, cartón reciclado y tintas vegetales ecológicas. Recomendado a partir de 14 años, este set es ideal para quienes buscan combinar arte, relajación y estimulación mental. Incluye 1000 piezas. Ancho aproximado: 18""."
4187742,Rompecabezas Dama con Abanico-Gustav Klimt 1000 Piezas,"Disfruta del arte de Gustav Klimt mientras montas este elegante rompecabezas de 1000 piezas basado en su obra “Dama con Abanico”. Con un tamaño aproximado de 48 x 68 cm una vez montado, este puzzle captura los ricos colores y detalles ornamentales característicos del artista vienés. Incluye 1000 piezas. Ancho aproximado: 18""."
4187741,Rompecabezas El Grito-Edward Munch 1000 Piezas,"Revive una de las obras más icónicas del arte moderno con este rompecabezas de 1000 piezas basado en ""El Grito"" de Edward Munch. Este puzzle te permitirá sumergirte en la angustiante expresión de la famosa pintura mientras disfrutas de un reto desafiante. Con un tamaño montado de 48 x 68 cm, es perfecto para quienes aprecian la obra de Munch y quieren poner a prueba su habilidad para resolver puzzles.Cada pieza encaja perfectamente, garantizando horas de entretenimiento mientras desarrollas tus habilidades cognitivas y creativas. Incluye 1000 piezas. Ancho aproximado: 18""."
4187740,Rompecabezas Baile en el Moulin de la Galette 3000 Piezas,"Sumérgete en el vibrante mundo de Baile en el Moulin de la Galette, una obra maestra de Pierre-Auguste Renoir, con este desafiante rompecabezas de 3000 piezas. Perfecto para los amantes del arte y los puzzles, este rompecabezas ofrece una experiencia envolvente mientras recreas una de las escenas más emblemáticas de la época impresionista.Con un tamaño montado de 120 x 85 cm, este puzzle te permitirá apreciar cada detalle de la famosa pintura mientras desarrollas tu creatividad y habilidades cognitivas. Disfruta de horas de entretenimiento mientras arman esta encantadora obra de arte. Ideal para adultos y recomendado para mayores de 14 años. Incluye 3000 piezas. Ancho aproximado: 47""."
4187739,Rompecabezas La Leyenda de la Perla y La Lechera 1000 Piezas,"Descubre dos de las obras más emblemáticas de Jan Vermeer con el set La Leyenda de la Perla y La Lechera. Este conjunto incluye dos puzzles de 1000 piezas que recrean a la perfección La Joven de la Perla y La Lechera, dos de los cuadros más admirados de la pintura clásica. Cada puzzle desafiará tu mente y te permitirá admirar la increíble habilidad de Vermeer en cada detalle. Incluye 1000 piezas. Ancho aproximado: 16""."
4187738,"Rompecabezas New York Skyline ""Panorama"" 3000 Piezas","¡Sumérgete en la energía de Nueva York con el Rompecabezas New York Skyline ""Panorama"" de 3000 piezas! Con unas impresionantes medidas de 57"" x 27"", este puzzle panorámico captura la vibrante esencia de la ciudad que nunca duerme. Es perfecto para quienes buscan un reto desafiante y una experiencia gratificante, ideal para adultos y jóvenes a partir de los 14 años.El rompecabezas destaca por sus detalles intrincados y sus colores vibrantes, que permiten a los entusiastas de los viajes, los monumentos y los rompecabezas disfrutar de horas de diversión. Al completar este panorama, no solo tendrás una obra de arte impresionante, sino también una pieza de decoración única para tu hogar. ¡Un must para los fanáticos de la Gran Manzana y los rompecabezas! Incluye 3000 piezas. Ancho aproximado: 22""."
4187737,Rompecabezas Mapamundi Histórico 8000 Piezas,"Embárcate en un viaje a través de la historia con este fascinante Rompecabezas Mapamundi Histórico de 8000 piezas. Con una dimensión de 192 x 136 cm una vez montado, es el desafío perfecto para los verdaderos aficionados a los rompecabezas. Este mapamundi detallado ofrece una visión única del mundo a lo largo del tiempo, con detalles y colores vibrantes que lo hacen una pieza de arte en sí misma.Con 2 bolsas de 4,000 piezas, este rompecabezas no solo pondrá a prueba tu paciencia y habilidades, sino que también te permitirá disfrutar de una experiencia de relajación y satisfacción. Ideal para quienes buscan un reto de gran escala, este puzzle es perfecto para los entusiastas de la historia, los mapas y los rompecabezas complejos. ¡Una vez completado, tendrás una impresionante obra de arte que mostrará el mundo de manera única y atemporal! Incluye 8000 piezas. Ancho aproximado: 75.5""."
4187736,Rompecabezas Bicicletas en Ámsterdam 6000 Piezas,"Lleva tu pasión por los rompecabezas al siguiente nivel con este Rompecabezas de 6000 piezas, que representa la emblemática escena de las bicicletas en Ámsterdam. Con un diseño desafiante y detallado, este puzzle es ideal para los entusiastas que buscan un reto único y satisfactorio.Disfruta de horas de entretenimiento mientras ensamblas las piezas de este hermoso paisaje urbano, desarrollando tu paciencia, concentración y habilidades cognitivas. ¡Una vez terminado, tendrás una impresionante obra de arte que te transportará a las encantadoras calles de Ámsterdam! Incluye 6000 piezas. Ancho aproximado: 61""."
4187735,Rompecabezas Venecia 4000 Piezas,"Sumérgete en la magia de Venecia con este impresionante Rompecabezas de 4000 piezas, que una vez montado alcanza un tamaño de 136 x 96 cm. Este desafío visual ofrece una experiencia única mientras disfrutas de los canales y paisajes icónicos de la ciudad italiana.Con materiales de alta calidad, es el reto perfecto para los amantes de los puzzles, estimulando la mente y la creatividad de los adultos. Incluye 4000 piezas. Ancho aproximado: 53.5""."
4187734,Rompecabezas Vida en la Costa 3000 Piezas,"Embárcate en una aventura relajante con el Rompecabezas Vida en la Costa, compuesto por 3000 piezas y con un tamaño final de 120 x 85 cm. Ideal para quienes buscan un desafío, este puzzle te permite sumergirte en una imagen detallada de la costa, mientras estimula tu mente y creatividad.Fabricado con materiales de alta calidad y tintas vegetales respetuosas con el medio ambiente, este puzzle es perfecto para quienes disfrutan de un pasatiempo tranquilo, recomendando para mayores de 14 años. Incluye 3000 piezas. Ancho aproximado: 47""."
4187733,Rompecabezas La Tienda de Quesos Finos 2000 Piezas,"Sumérgete en una experiencia de rompecabezas única con La Tienda de Quesos Finos, un puzzle de 2000 piezas que, una vez montado, alcanza un tamaño de 96 x 68 cm. Con imágenes vibrantes y detalladas, este rompecabezas no solo ofrece horas de entretenimiento, sino que también estimula tu creatividad y mejora tu concentración.Fabricado con materiales de alta calidad y tintas respetuosas con el medio ambiente, este rompecabezas es perfecto para disfrutar solo o en familia. Recomendado para adultos y jóvenes a partir de 14 años. Incluye 2000 piezas. Ancho aproximado: 37""."
4187732,Rompecabezas la Mesa de Costura 2000 Piezas,"Disfruta de una experiencia única con el rompecabezas La Mesa de Costura, compuesto por 2000 piezas y con unas dimensiones impresionantes de 96 x 68 cm una vez montado. Hecho con materiales de alta calidad y un encaje perfecto, este rompecabezas estimula tu creatividad y mejora tus habilidades motoras finas y memoria visual.El rompecabezas Educa es respetuoso con el medio ambiente, fabricado con tintas vegetales y materiales renovables. Perfecto para disfrutar en solitario o en familia, es una actividad divertida que desarrolla paciencia y concentración, ideal para adultos y jóvenes a partir de 14 años. Incluye 2000 piezas. Ancho aproximado: 37""."
4187731,Rompecabezas Café Español 2000 Piezas,"Este rompecabezas de 2000 piezas ofrece una impresionante imagen de un café español, perfecto para los entusiastas de los rompecabezas y amantes del arte. Una vez montado, mide 96 x 68 cm. Con materiales de alta calidad y un encaje perfecto, esta actividad es ideal para desarrollar habilidades motrices finas, memoria visual y creatividad. Además, es respetuoso con el medio ambiente, fabricado con tintas vegetales y materiales renovables. Educa es una marca de confianza, con más de 50 años creando rompecabezas de calidad, recomendados para personas de 14 años en adelante. Incluye 2000 piezas. Ancho aproximado: 37""."
4187729,Rompecabezas El Jardin Secreto 1500 Piezas,"Este rompecabezas de 1500 piezas de ""El Jardín Secreto"" es perfecto para los amantes de los detalles y la tranquilidad de la naturaleza. Una vez montado, tiene un tamaño aproximado de 85 x 60 cm, mostrando una hermosa imagen de un jardín encantado. Incluye 1500 piezas. Ancho aproximado: 33.4""."
4187726,Rompecabezas Ventana del Observatorio de Aves 1500 Piezas,"Este impresionante rompecabezas de 1500 piezas presenta una hermosa escena de observación de aves. Una vez montado, el rompecabezas mide aproximadamente 85 x 60 cm. Perfectamente cortado y acabado, sus piezas aseguran una experiencia de ensamblaje fácil y segura. Esta pieza de colección es parte de la serie Puzzle Passion de Educa, que ofrece calidad y durabilidad. Es ideal para quienes buscan un desafío gratificante y una decoración única para el hogar. Incluye 1500 piezas. Ancho aproximado: 33""."
4187713,Mis Primeras Escrituras Educa,"Aprender es Divertido’ es una colección de juegos especialmente creada para acompañar al niño/a en su proceso de crecimiento y aprendizaje, potenciando el desarrollo de sus capacidades, habilidades y personalidad. Con este divertido juego podrán iniciarse en el aprendizaje de la escritura. Cada lámina contiene un dibujo acompañado de una letra, que es su inicial, cenefas sencillas para practicar el trazo o palabras completas para repasar. Láminas borrables y reutilizables. Contenido: 16 láminas a doble cara con 32 ilustraciones, 1 rotulador, 1 borrador, instrucciones. Incluye 18 piezas."
4187705,Rompecabezas Serenatas 1500 Piezas,"Disfruta de un momento de concentración y creatividad con este rompecabezas de 1500 piezas titulado Serenatas, ideal para adultos. Una vez armado, mide 85 x 60 cm y presenta una imagen llena de encanto y detalle. Fabricado con materiales de alta calidad, tintas vegetales y cartón reciclado, es una opción sostenible que estimula la memoria visual, la motricidad fina y la imaginación. Recomendado para mayores de 14 años. Incluye 1500 piezas. Ancho aproximado: 23""."
