nombre,precio,url,imagen,marca,Edad Recomendada,id,descripcion_y,gda,descripcion gda,gda 1,descripcion gda 1,gda 2,descripcion gda 2,descripcion_estandarizada
"Rompecabezas Hadas, Unicornio y Mar 500 Piezas Educa",575.0,https://jugueton.com.do/rompecabezas-hadas-unicornio-y-mar-500-piezas-educa-4187292.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4187292-1__1747490828.jpg,Educa,10+,4187292,"EDUCA ROMP. HADAS, UNICORNIOS Y MARIPOSA",J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Este rompecabezas de 500 piezas forma una hermosa imagen que combina hadas, unicornios y el mar. Con unas dimensiones aproximadas de 48 x 34 cm una vez montado, es ideal para los amantes de la fantasía. Fabricado con materiales de alta calidad y un ajuste óptimo de las piezas, este puzzle también es respetuoso con el medio ambiente. Incluye 500 piezas. Ancho aproximado: 13"". Material: 50% Algodón50% Algodón."
Rompecabezas Batalla de Cuentos 9X16 Piezas Educa,950.0,https://jugueton.com.do/rompecabezas-batalla-de-cuentos-9x16-piezas-educa-4187291.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4187291-1__1747490822.jpg,Educa,6+,4187291,EDUCA ROMPE BATALLA JR. CUENTOS 9X16PZAS,J9010003,EDUCATIVO,J90100,INFANTE Y PRESCOLAR,J,JUGUETES,"El Puzzle Battle Cuentos de Educa es una divertida y educativa batalla de rompecabezas. Este set incluye 16 puzzles de 9 piezas cada uno (totalizando 144 piezas), junto con 16 cartas de imagen e instrucciones para facilitar el juego.Ideal para estimular la concentración, la memoria visual y el desarrollo de habilidades motoras, este rompecabezas permite a los niños sumergirse en el mundo de los cuentos mientras disfrutan armando las imágenes. Un juego perfecto para fomentar la creatividad y la imaginación Incluye 16 piezas."
Rompecabezas Batalla de Animales 9X16 Piezas Educa,950.0,https://jugueton.com.do/rompecabezas-batalla-de-animales-9x16-piezas-educa-4187290.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4187290-1__1747490817.jpg,Educa,6+,4187290,EDUCA ROMPE BATALLA JR. ANIMALES 9X16PZA,J9010003,EDUCATIVO,J90100,INFANTE Y PRESCOLAR,J,JUGUETES,"El Puzzle Battle Animals de Educa es una auténtica batalla de rompecabezas, ideal para los más pequeños. Este set incluye 16 puzzles de 9 piezas cada uno (totalizando 144 piezas), y viene acompañado de 16 cartas de imagen y instrucciones para guiar el juego.Este rompecabezas es perfecto para estimular la atención, la coordinación motora y el pensamiento lógico mientras los niños disfrutan armando imágenes de animales. Un juego educativo que fomenta la concentración y el aprendizaje de manera divertida. Incluye 16 piezas."
Rompecabezas Hadas Jr. 2X100 Piezas Educa,675.0,https://jugueton.com.do/rompecabezas-hadas-jr-2x100-piezas-educa-4187289.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4187289-1__1747490813.jpg,Educa,6+,4187289,EDUCA ROMPECABEZA JR HADAS 2X100 PZAS 6+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Este set incluye dos puzzles de 100 piezas cada uno, que juntos forman un súper puzzle panorámico de 80 x 28 cm. Los niños pueden disfrutar armando cada puzzle por separado y luego combinarlos para obtener una imagen completa y mágica de hadas.Ideal para desarrollar la psicomotricidad, la atención y la imaginación, este rompecabezas también está hecho con materiales de alta calidad y ofrece un encaje perfecto de las piezas. Además, es un producto respetuoso con el medio ambiente, recomendado para niños a partir de 6 años. ¡Una experiencia divertida y educativa! Incluye 100 piezas. Ancho aproximado: 11""."
Rompecabezas Perros Posando 1000 Piezas Educa,495.0,https://jugueton.com.do/rompecabezas-perros-posando-1000-piezas-educa-4187288.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4187288-1__1747490809.jpg,Educa,6+,4187288,EDUCA ROMPE. PERROS POSANDO 100 PZAS 6+,J9010402,ROMPECABEZAS,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Este rompecabezas de 1000 piezas presenta a adorables perros posando, y está diseñado para proporcionar una experiencia divertida y desafiante. Fabricado con materiales de alta calidad europea, como tabla verde y azul, garantiza durabilidad y un encaje perfecto entre las piezas. Incluye 1000 piezas. Ancho aproximado: 8""."
Flores Largas Sorpresa Max Build,487.5,https://jugueton.com.do/flores-largas-sorpresa-max-build-4186942.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186942-2__1747490804.jpg,,3+,4186942,MAX BUILD FLORES LARGAS SORPRESA 3+,J9010401,BLOQUES,J90104,JUEGOS PARA ARMAR,J,JUGUETES,"Sorprende y construye belleza con las Flores Largas Sorpresa Max Build, una encantadora colección de cápsulas que te permite armar dos tallos de flores con hasta 243 piezas MAX Premium. Cada cápsula contiene una combinación única entre 10 tipos de flores como girasoles, lirios, lavanda y rosas, ideales para decorar, regalar o coleccionar. Compatibles con las marcas más populares, estos sets combinan creatividad, detalle y calidad en una experiencia de construcción perfecta para fans de las flores y el diseño. Incluye 243 piezas. Ancho aproximado: 4.5""."
Juego de Mesa Stratego Original,1995.0,https://jugueton.com.do/juego-de-mesa-stratego-original-4186631.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186631-1__1747490792.jpg,Melissa & Doug,8+,4186631,JUEGO DE MESA STRATEGO ORIGINAL8+,J9010601,DE MESA,J90106,JUEGOS DE SALON,J,JUGUETES,"¡Pon a prueba tu ingenio y táctica con el Juego de Mesa Stratego Original! En este clásico de estrategia para 2 jugadores, tu misión es clara: capturar la bandera de tu oponente mientras proteges la tuya a toda costa. Organiza a tus tropas, planifica cada movimiento y engaña a tu rival en una batalla llena de astucia y sorpresas. Con 40 piezas preimpresas por jugador, un tablero de juego, pantalla de preparación y bandejas de organización, Stratego ofrece una experiencia intensa y desafiante para mayores de 8 años. ¡La victoria será de quien mejor domine el arte de la estrategia! Incluye 3 piezas. Ancho aproximado: 10"". Cantidad de jugadores: 2."
Pote Plastilina Arocoíris Gabby's DollHouse,295.0,https://jugueton.com.do/pote-plastilina-arocoiris-gabby-s-dollhouse-4186628.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186628-1__1747490787.jpg,Crayola,4+,4186628,GABBY DOLLHOUSE POTE PLASTILINA ARCOIRIS,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"¡Dale vida a tus creaciones con el Pote Plastilina Arcoíris Gabby's DollHouse! Este encantador set incluye todo lo esencial para que los pequeños fans de Gabby y la Casa Mágica se diviertan moldeando. Usa la prensa y los moldes incluidos para crear coloridas decoraciones inspiradas en el mundo de Gabby. Perfecto para estimular la imaginación y la motricidad, este pote es ideal para niñas y niños a partir de 3 años. ¡Moldea, crea y juega sin parar con tus personajes favoritos! Incluye 4 piezas."
Tamagotchi Uni con Banda Rosada,5995.0,https://jugueton.com.do/tamagotchi-uni-con-banda-rosada-4186627.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186627-1__1747490783.jpg,Crayola,6+,4186627,TAMAGOTCHI UNI CON BANDA ROSADA 6+,J9011501,VIDEO JUEGOS,J90115,AUDIO Y VIDEO,J,JUGUETES,"Tamagotchi Uni con Banda Rosada es la mascota virtual que te permite vivir una experiencia única y personalizada. Crea y cuida a tu UniTama, personalizándolo con accesorios y decoraciones para reflejar su personalidad única. Conecta tu dispositivo a otros Tamagotchis Uni para jugar, intercambiar artículos y ¡hasta casarte! Viaja a través del Tamaverse, un mundo virtual lleno de aventuras donde puedes conocer personajes globales, probar modas, y participar en emocionantes festivales como el Festival del Ángel o el Carnaval de Monstruos. ¡Disfruta de mini juegos, consigue puntos Gotchi y compra nuevos artículos en el Tama Mall! Además, con la banda rosa incluida, puedes llevar tu Tamagotchi a todas partes y seguir creando recuerdos. ¡Con Tamagotchi Uni, la diversión no tiene límites!"
Tamagotchi Conexión de Mejores Amigos,4650.0,https://jugueton.com.do/tamagotchi-conexion-de-mejores-amigos-4186626.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186626-1__1747490779.jpg,Crayola,6+,4186626,TAMAGOTCHI CONNECTION TRUE FRIENDS X2 6+,J9011501,VIDEO JUEGOS,J90115,AUDIO Y VIDEO,J,JUGUETES,"¡Con Tamagotchi Conexión de Mejores Amigos puedes disfrutar de una experiencia interactiva única! Cuida, juega y haz crecer tu Tamagotchi, eligiendo entre más de 50 personajes y jugando más de 10 minijuegos. Con las conchas decoradas con graffitis de personajes, puedes conectarlo con otros dispositivos para hacer amigos, intercambiar regalos y desbloquear elementos especiales. Además, con más de 150 artículos para coleccionar, puntos Gotchi para comprar comida y accesorios, y la posibilidad de crear generaciones de Tamagotchis, ¡la diversión nunca se detiene! Ideal para compartir con amigos y familiares, este Tamagotchi es el compañero perfecto para todas las edades."
Tamagochi Luces Neón,2150.0,https://jugueton.com.do/tamagochi-luces-neon-4186615.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186615-1__1747490774.jpg,Crayola,8+,4186615,TAMAGOTCHI NEON LIGHT 8+,J9011501,VIDEO JUEGOS,J90115,AUDIO Y VIDEO,J,JUGUETES,"¡Brilla con el Tamagotchi Luces Neón! Este modelo especial de Tamagotchi trae un diseño vibrante y colorido con efectos de luces neón que harán que tu experiencia de cuidado digital sea aún más emocionante. Alimenta, juega y cuida de tu Tamagotchi mientras disfrutas de sus llamativos colores neón que iluminan tu pantalla. ¡Con Tamagotchi Luces Neón, la diversión nunca se apaga! Ideal para niños a partir de 8 años y perfecto para los amantes de la tecnología retro con un toque moderno. Lleva a tu mascota digital a todas partes con estilo y no olvides que también cuenta con divertidos minijuegos y sorpresas para que tu Tamagotchi crezca feliz. ¡Haz que tu Tamagotchi brille tanto como tu imaginación!"
Tamagotchi Ginjirotchi Comic Book,2150.0,https://jugueton.com.do/tamagotchi-ginjirotchi-comic-book-4186614.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186614-1__1747490770.jpg,Crayola,8+,4186614,TAMAGOTCHI GINJIROTCHI COMIC BOOK 8+,J9011501,VIDEO JUEGOS,J90115,AUDIO Y VIDEO,J,JUGUETES,"¡Sumérgete en el mundo digital con el Tamagotchi Ginjirotchi Comic Book! Este Tamagotchi especial, inspirado en el famoso personaje Ginjirotchi, viene con un toque único de cómic, lo que lo convierte en una experiencia interactiva y visualmente emocionante. No solo podrás cuidar de Ginjirotchi, alimentarlo, jugar con él y mantenerlo feliz, sino que también disfrutarás de una serie de ilustraciones y situaciones divertidas que reflejan las aventuras del personaje. ¡Una combinación perfecta de nostalgia y diversión para los coleccionistas y fanáticos de Tamagotchi! Ideal para mayores de 8 años, este Tamagotchi trae una nueva forma de interactuar con tu mascota virtual favorita."
Tamagotchi Lovely Angel,2150.0,https://jugueton.com.do/tamagotchi-lovely-angel-4186613.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186613-1__1747490764.jpg,Crayola,8+,4186613,TAMAGOTCHI LOVELY ANGEL 8+,J9011501,VIDEO JUEGOS,J90115,AUDIO Y VIDEO,J,JUGUETES,"¡Cuida de tu ángel digital con ternura con el Tamagotchi Lovely Angel! Esta versión encantadora del clásico Tamagotchi te permite alimentar, bañar, jugar y cuidar de un angelito virtual mientras evoluciona dependiendo de tus cuidados. Incluye funciones especiales como el minijuego ""Shooting Star"", alertas interactivas y el divertido sistema de ""tapping"" para proteger los dulces del personaje o acompañarlo en sus paseos. Con cinco posibles evoluciones adultas y personajes secretos por descubrir, el Lovely Angel es ideal para fans nostálgicos y nuevos cuidadores a partir de 8 años. ¡Llévalo a todas partes con su cadenita incluida!"
Tamagotchi Angel de Ensueño,2150.0,https://jugueton.com.do/tamagotchi-angel-de-ensue-o-4186612.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4186612-1__1747490759.jpg,Crayola,8+,4186612,TAMAGOTCHI DREAMY ANGEL 8+,J9011501,VIDEO JUEGOS,J90115,AUDIO Y VIDEO,J,JUGUETES,"¡Revive la nostalgia con un toque celestial con el Tamagotchi Angel de Ensueño! Esta edición especial de la icónica mascota digital te permite cuidar de un adorable ángel, alimentándolo, jugando con él y ayudándolo en su evolución. Incluye funciones únicas como el minijuego Shooting Star y un sistema de ""tapping"" para espantar murciélagos o animar a tu ángel durante sus paseos. Según cómo lo cuides, descubrirás uno de los cinco personajes adultos o incluso ¡un personaje secreto! Compacto, con cadena para llevarlo contigo y batería incluida, es el compañero perfecto para fans de 8 años en adelante."
Accesorios Para Uñas,825.0,https://jugueton.com.do/accesorios-para-u-as-4185563.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4185563-1__1747490746.jpg,Cool Maker,7+,4185563,COOL MAKER ACCESORIOS P/UÑAS 7+,J9011604,MANUALIDADES,J90116,APRENDIZAJE,J,JUGUETES,"Este es un set creativo y divertido diseñado para niñas a partir de 7 años que les encanta la moda y el cuidado personal. Este kit permite a los pequeños diseñar y decorar sus propias uñas con accesorios coloridos y modernos. Incluye herramientas y elementos como pegatinas, gemas, esmaltes y otros detalles que hacen que la experiencia de embellecer las uñas sea fácil y divertida. Ideal para fomentar la creatividad y la expresión personal, este set es perfecto para jugar con amigas o disfrutar de una tarde de manualidades en casa. Incluye 9 piezas."
Envase con Compartimientos de Stitch Stor,375.0,https://jugueton.com.do/envase-con-compartimientos-de-stitch-stor-4180300.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4180300-1__1747426543.jpg,Stor,3+,4180300,STOR ENVASE C/COMPARTIMIENTOS STITCH,LHE0102,Loncheras Duras,LHE01,Loncheras y Thermos,LHE0,Escolares,"Haz que la hora del almuerzo sea aún más divertida con la fiambrera infantil múltiple de Stitch de la marca Stor. Con un diseño colorido y encantador inspirado en uno de los personajes favoritos de Disney, esta práctica sandwichera cuenta con tres compartimentos que permiten separar alimentos de forma organizada. Fabricada en material resistente y libre de BPA, es ideal para el uso diario en la escuela, excursiones o salidas familiares. Su estructura duradera y su tapa segura la convierten en una opción confiable para los más pequeños.Características clave:Tres compartimentos funcionales: Incluye un compartimento grande y dos pequeños para separar alimentos fácilmente; ideal para snacks, frutas y sándwiches sin que se mezclen.Diseño infantil de Stitch: Decorado con gráficos llamativos del popular personaje de Disney; hace que los niños se sientan felices de llevar su comida a cualquier lugar.Material resistente: Construida para soportar caídas y golpes del uso diario; perfecta para niños en edad escolar o preescolar.Libre de BPA: Segura para el contacto con alimentos; garantiza tranquilidad a padres preocupados por la salud de sus hijos.Ideal para uso escolar y salidas: Ligera y fácil de transportar en mochilas o loncheras; mantiene la comida organizada y fresca durante más tiempo. Tipo de producto: Contenedor de Meriendas."
Vaso con Sorbete Palmas de Stitch 460ML Stor,175.0,https://jugueton.com.do/vaso-con-sorbete-palmas-de-stitch-460ml-stor-4184202.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4184202-1__1747490972.jpg,Stor,3+,4184202,STOR VASO C/SORBETE STITCH PALMS 460ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"¡Lleva el espíritu tropical de Stitch contigo con el Vaso con Sorbete Palmas de Stitch 460ML de Stor! Este vaso reutilizable, con diseño colorido de palmeras y el divertido Stitch, es perfecto para mantenerte hidratado con estilo. Cuenta con una tapa a rosca y un sorbete reutilizable que evita derrames, ideal para niños y fans de todas las edades. Con capacidad de 460 ml, es perfecto para jugos, agua o batidos, ya sea en casa, la escuela o al aire libre. Fabricado en plástico resistente y libre de BPA, combina seguridad, funcionalidad y diversión. ¡Tu bebida favorita nunca fue tan divertida de llevar!"
Vaso con Sorbete de Silicón Stitch 420 ML Stor,375.0,https://jugueton.com.do/vaso-con-sorbete-de-silicon-stitch-420-ml-stor-4180290.html,https://jugueton.com.do/media/catalog/product/cache/afcac67a0d77755283578b677f040f2b/4/1/4180290-1__1747490969.jpg,Stor,3+,4180290,STOR VASO C/SORBETE SILICON STITCH 420ML,LHE0103,Thermos,LHE01,Loncheras y Thermos,LHE0,Escolares,"¡Haz que cada sorbo sea una aventura con el Vaso con Sorbete de Silicón Stitch 420 ML de Stor! Este vaso reutilizable es perfecto para los pequeños fans de Lilo & Stitch, con un diseño colorido y divertido que encantará a niños y niñas. Fabricado en plástico resistente y libre de BPA, cuenta con una tapa segura y un sorbete de silicón flexible que evita derrames y es cómodo al beber. Con una capacidad de 420 ml, es ideal para jugos, agua o cualquier bebida favorita en casa o fuera de ella. ¡Práctico, seguro y lleno de estilo con el encanto de Stitch!"
